USER,COURSE_ID,SCORE
731074,PA0107EN,12.0
731074,GPXX0IBEN,12.0
731074,ML0122ENv1,12.0
731074,BD0151EN,12.0
731074,GPXX01DCEN,12.0
731074,GPXX0ZMZEN,12.0
732897,RP0105EN,48.0
732897,TMP0105EN,45.0
732897,BD0212EN,45.0
732897,SC0103EN,45.0
732897,excourse31,45.0
732897,excourse72,45.0
732897,excourse73,45.0
732897,BD0121EN,42.0
732897,BD0131EN,42.0
732897,DB0151EN,42.0
733707,RP0105EN,99.0
733707,TMP0105EN,90.0
733707,SC0103EN,90.0
733707,excourse72,90.0
733707,excourse73,90.0
733707,BD0143EN,69.0
733707,BD0121EN,69.0
733707,GPXX0M6UEN,69.0
733707,GPXX097UEN,69.0
733707,excourse03,69.0
738131,RP0105EN,24.0
738131,TMP0105EN,24.0
738131,BD0212EN,24.0
738131,SC0103EN,24.0
738131,excourse72,24.0
738131,excourse73,24.0
738131,GPXX0Q8AEN,21.0
738131,GPXX0TY1EN,21.0
738131,excourse20,21.0
738131,excourse23,21.0
738953,GPXX0TY1EN,33.0
738953,excourse31,33.0
738953,DS0201EN,27.0
738953,TMP0105EN,27.0
738953,BD0212EN,27.0
738953,SC0103EN,27.0
738953,excourse72,27.0
738953,excourse73,27.0
738953,CC0271EN,24.0
738953,WA0103EN,24.0
739168,RP0105EN,21.0
739168,TMP0105EN,21.0
739168,BD0212EN,21.0
739168,SC0103EN,21.0
739168,excourse72,21.0
739168,excourse73,21.0
739168,BD0145EN,18.0
739168,BD0143EN,18.0
739168,BD0141EN,18.0
739168,TA0106EN,18.0
739171,excourse31,48.0
739171,RP0105EN,45.0
739171,TMP0105EN,45.0
739171,BD0212EN,45.0
739171,SC0103EN,45.0
739171,excourse72,45.0
739171,excourse73,45.0
739171,BD0145EN,42.0
739171,BD0143EN,42.0
739171,DB0151EN,42.0
739646,CC0271EN,2.0
739646,WA0103EN,2.0
739646,DS0201EN,2.0
739646,CC0210EN,2.0
739646,SECM03EN,2.0
739646,SW0201EN,2.0
739646,SW0101EN,2.0
739646,WA0101EN,2.0
739646,CO0401EN,2.0
739646,CO0201EN,2.0
739825,TA0106EN,21.0
739825,excourse31,21.0
739825,ML0122EN,18.0
739825,RP0105EN,18.0
739825,TMP0105EN,18.0
739825,BD0212EN,18.0
739825,GPXX0IBEN,18.0
739825,SC0103EN,18.0
739825,BD0211EN,18.0
739825,ML0101EN,18.0
740210,RP0105EN,48.0
740210,TMP0105EN,48.0
740210,BD0212EN,48.0
740210,SC0103EN,48.0
740210,excourse72,48.0
740210,excourse73,48.0
740210,BD0145EN,45.0
740210,BD0121EN,45.0
740210,DB0151EN,45.0
740210,GPXX0M6UEN,45.0
741200,ML0122EN,21.0
741200,excourse21,21.0
741200,excourse22,21.0
741200,DX0108EN,18.0
741200,TA0106EN,18.0
741200,TMP107,18.0
741200,excourse62,18.0
741200,RP0105EN,15.0
741200,TMP0105EN,15.0
741200,BD0212EN,15.0
746437,ML0122EN,21.0
746437,excourse21,21.0
746437,excourse22,21.0
746437,DX0108EN,15.0
746437,PA0103EN,15.0
746437,PA0107EN,15.0
746437,GPXX0IBEN,15.0
746437,ML0122ENv1,15.0
746437,BD0151EN,15.0
746437,TA0106EN,15.0
746547,DX0106EN,12.0
746547,RP0101EN,12.0
746547,ML0122EN,9.0
746547,RP0105EN,9.0
746547,PA0103EN,9.0
746547,PA0107EN,9.0
746547,RP0103EN,9.0
746547,GPXX0IBEN,9.0
746547,ML0122ENv1,9.0
746547,BD0151EN,9.0
748522,RP0105EN,51.0
748522,TMP0105EN,51.0
748522,SC0103EN,51.0
748522,excourse72,51.0
748522,excourse73,51.0
748522,BD0145EN,39.0
748522,BD0143EN,39.0
748522,BD0121EN,39.0
748522,DB0151EN,39.0
748522,BD0101EN,39.0
750374,GPXX0TY1EN,45.0
750374,RP0105EN,42.0
750374,TMP0105EN,42.0
750374,BD0212EN,42.0
750374,SC0103EN,42.0
750374,excourse31,42.0
750374,excourse72,42.0
750374,excourse73,42.0
750374,GPXX04V3EN,33.0
750374,CC0271EN,30.0
750640,ML0122EN,18.0
750640,excourse21,18.0
750640,excourse22,18.0
750640,RP0105EN,15.0
750640,DX0108EN,15.0
750640,TMP0105EN,15.0
750640,BD0212EN,15.0
750640,SC0103EN,15.0
750640,TA0106EN,15.0
750640,TMP107,15.0
753356,RP0105EN,33.0
753356,TMP0105EN,30.0
753356,BD0212EN,30.0
753356,SC0103EN,30.0
753356,excourse72,30.0
753356,excourse73,30.0
753356,BD0145EN,24.0
753356,BD0143EN,24.0
753356,BD0141EN,24.0
753356,TA0106EN,24.0
753875,RP0105EN,18.0
753875,GPXX0IBEN,18.0
753875,ML0122EN,15.0
753875,TMP0105EN,15.0
753875,BD0212EN,15.0
753875,SC0103EN,15.0
753875,TMP0101EN,15.0
753875,GPXX0Q8AEN,15.0
753875,BD0211EN,15.0
753875,ML0101EN,15.0
755044,RP0105EN,39.0
755044,TMP0105EN,39.0
755044,BD0212EN,39.0
755044,excourse72,39.0
755044,excourse73,39.0
755044,BD0145EN,27.0
755044,GPXX0IBEN,27.0
755044,BD0143EN,27.0
755044,BD0141EN,27.0
755044,TA0106EN,27.0
755067,RP0105EN,24.0
755067,TMP0105EN,24.0
755067,BD0212EN,24.0
755067,BD0211EN,24.0
755067,excourse72,24.0
755067,excourse73,24.0
755067,DJ0101EN,18.0
755067,GPXX0TY1EN,18.0
755067,excourse02,18.0
755067,BD0145EN,15.0
757742,excourse43,33.0
757742,excourse44,33.0
757742,SW0101EN,30.0
757742,CC0210EN,24.0
757742,HCC104EN,24.0
757742,SECM03EN,24.0
757742,GPXX04V3EN,24.0
757742,CC0150EN,24.0
757742,GPXX0Z2PEN,18.0
757742,GPXX0SDXEN,18.0
757762,RP0105EN,42.0
757762,TMP0105EN,42.0
757762,BD0212EN,42.0
757762,SC0103EN,42.0
757762,excourse72,42.0
757762,excourse73,42.0
757762,excourse31,39.0
757762,BD0145EN,36.0
757762,BD0143EN,36.0
757762,BD0121EN,36.0
759038,RP0105EN,42.0
759038,TMP0105EN,39.0
759038,SC0103EN,39.0
759038,excourse72,39.0
759038,excourse73,39.0
759038,BD0145EN,30.0
759038,BD0143EN,30.0
759038,BD0141EN,30.0
759038,BD0131EN,30.0
759038,DB0151EN,30.0
759656,excourse04,18.0
759656,excourse06,18.0
759656,RP0105EN,15.0
759656,BD0145EN,15.0
759656,TMP0105EN,15.0
759656,BD0212EN,15.0
759656,SC0103EN,15.0
759656,BD0143EN,15.0
759656,BD0141EN,15.0
759656,TA0106EN,15.0
760278,RP0105EN,33.0
760278,TMP0105EN,30.0
760278,BD0212EN,30.0
760278,SC0103EN,30.0
760278,excourse72,30.0
760278,excourse73,30.0
760278,excourse04,27.0
760278,excourse06,27.0
760278,BD0145EN,24.0
760278,BD0143EN,24.0
761540,excourse31,21.0
761540,GPXX0TY1EN,18.0
761540,RP0105EN,15.0
761540,CC0271EN,15.0
761540,DS0201EN,15.0
761540,TMP0105EN,15.0
761540,BD0212EN,15.0
761540,SC0103EN,15.0
761540,CO0401EN,15.0
761540,GPXX0LLEEN,15.0
762066,RP0105EN,15.0
762066,DX0106EN,12.0
762066,GPXX0IBEN,12.0
762066,TA0106EN,12.0
762066,ML0122EN,9.0
762066,PA0103EN,9.0
762066,TMP0105EN,9.0
762066,PA0107EN,9.0
762066,RP0103,9.0
762066,RP0103EN,9.0
762860,RP0105EN,39.0
762860,TMP0105EN,39.0
762860,BD0212EN,39.0
762860,SC0103EN,39.0
762860,excourse72,39.0
762860,excourse73,39.0
762860,GPXX0IBEN,33.0
762860,ML0122EN,30.0
762860,TA0106EN,30.0
762860,GPXX0PG8EN,30.0
765007,TA0106EN,15.0
765007,excourse04,15.0
765007,excourse06,15.0
765007,ML0122EN,12.0
765007,RP0105EN,12.0
765007,DX0108EN,12.0
765007,BD0145EN,12.0
765007,TMP0105EN,12.0
765007,BD0212EN,12.0
765007,SC0103EN,12.0
767649,excourse31,72.0
767649,RP0105EN,60.0
767649,GPXX0TY1EN,60.0
767649,TMP0105EN,57.0
767649,BD0212EN,57.0
767649,SC0103EN,57.0
767649,excourse72,57.0
767649,excourse73,57.0
767649,CC0271EN,51.0
767649,GPXX0LLEEN,51.0
769734,RP0105EN,9.0
769734,DS0201EN,9.0
769734,TMP0105EN,9.0
769734,BD0212EN,9.0
769734,GPXX0IBEN,9.0
769734,SC0103EN,9.0
769734,TA0106EN,9.0
769734,BD0211EN,9.0
769734,GPXX0PG8EN,9.0
769734,GPXX0TY1EN,9.0
771772,DX0106EN,15.0
771772,TA0106EN,15.0
771772,excourse04,15.0
771772,excourse06,15.0
771772,ML0122EN,12.0
771772,DX0108EN,12.0
771772,DS0201EN,12.0
771772,PA0103EN,12.0
771772,PA0107EN,12.0
771772,GPXX0IBEN,12.0
774617,CNSC02EN,2.0
774617,CC0271EN,2.0
774617,WA0103EN,2.0
774617,DS0201EN,2.0
774617,CC0210EN,2.0
774617,HCC104EN,2.0
774617,SECM03EN,2.0
774617,SW0201EN,2.0
774617,SW0101EN,2.0
774617,CO0401EN,2.0
774894,RP0105EN,30.0
774894,TMP0105EN,30.0
774894,BD0212EN,30.0
774894,SC0103EN,30.0
774894,BD0211EN,30.0
774894,excourse31,30.0
774894,excourse72,30.0
774894,excourse73,30.0
774894,ML0122EN,27.0
774894,ML0101EN,27.0
774978,RP0105EN,15.0
774978,TMP0105EN,15.0
774978,BD0212EN,15.0
774978,SC0103EN,15.0
774978,excourse31,15.0
774978,excourse72,15.0
774978,excourse73,15.0
774978,BD0145EN,12.0
774978,BD0143EN,12.0
774978,BD0141EN,12.0
776333,RP0105EN,57.0
776333,TMP0105EN,51.0
776333,BD0212EN,51.0
776333,SC0103EN,51.0
776333,excourse72,51.0
776333,excourse73,51.0
776333,BD0145EN,39.0
776333,BD0143EN,39.0
776333,BD0121EN,39.0
776333,DB0151EN,39.0
777203,TA0106EN,15.0
777203,excourse04,15.0
777203,excourse06,15.0
777203,RP0105EN,12.0
777203,BD0145EN,12.0
777203,TMP0105EN,12.0
777203,BD0212EN,12.0
777203,SC0103EN,12.0
777203,BD0143EN,12.0
777203,BD0141EN,12.0
777750,ML0122EN,12.0
777750,DS0201EN,12.0
777750,CO0401EN,12.0
777750,ML0101EN,12.0
777750,excourse21,12.0
777750,excourse22,12.0
777750,excourse43,12.0
777750,excourse44,12.0
777750,DX0108EN,9.0
777750,PA0103EN,9.0
778070,ML0101EN,6.0
778070,excourse21,6.0
778070,excourse22,6.0
778070,DX0108EN,4.0
778070,PA0103EN,4.0
778070,PA0107EN,4.0
778070,GPXX0IBEN,4.0
778070,ML0122ENv1,4.0
778070,BD0151EN,4.0
778070,TA0106EN,4.0
778132,RP0105EN,30.0
778132,TMP0105EN,30.0
778132,BD0212EN,30.0
778132,SC0103EN,30.0
778132,excourse72,30.0
778132,excourse73,30.0
778132,ML0122EN,27.0
778132,ML0101EN,27.0
778132,excourse21,27.0
778132,excourse22,27.0
779324,ML0122EN,27.0
779324,excourse21,27.0
779324,excourse22,27.0
779324,TA0106EN,24.0
779324,PA0103EN,21.0
779324,PA0107EN,21.0
779324,GPXX0IBEN,21.0
779324,ML0122ENv1,21.0
779324,BD0151EN,21.0
779324,GPXX01DCEN,21.0
779505,ML0122EN,21.0
779505,ML0101EN,21.0
779505,excourse21,21.0
779505,excourse22,21.0
779505,SW0201EN,18.0
779505,SW0101EN,18.0
779505,CO0401EN,18.0
779505,GPXX04V3EN,18.0
779505,GPXX0D14EN,18.0
779505,excourse43,18.0
779857,ML0122EN,24.0
779857,ML0101EN,24.0
779857,excourse21,24.0
779857,excourse22,24.0
779857,GPXX0IBEN,21.0
779857,DX0108EN,18.0
779857,TA0106EN,18.0
779857,TMP107,18.0
779857,GPXX0D14EN,18.0
779857,excourse62,18.0
781728,excourse31,27.0
781728,RP0105EN,21.0
781728,TMP0105EN,21.0
781728,BD0212EN,21.0
781728,SC0103EN,21.0
781728,BD0211EN,21.0
781728,GPXX0TY1EN,21.0
781728,excourse72,21.0
781728,excourse73,21.0
781728,CC0271EN,18.0
782574,CO0401EN,18.0
782574,excourse43,18.0
782574,excourse44,18.0
782574,excourse31,15.0
782574,CC0271EN,12.0
782574,DS0201EN,12.0
782574,CC0210EN,12.0
782574,HCC104EN,12.0
782574,SECM03EN,12.0
782574,SW0201EN,12.0
783842,excourse31,18.0
783842,RP0105EN,15.0
783842,TMP0105EN,15.0
783842,BD0212EN,15.0
783842,SC0103EN,15.0
783842,BD0211EN,15.0
783842,GPXX0TY1EN,15.0
783842,excourse72,15.0
783842,excourse73,15.0
783842,CC0271EN,12.0
784286,RP0105EN,21.0
784286,DX0106EN,15.0
784286,RP0103,15.0
784286,DA0151EN,15.0
784286,excourse37,15.0
784286,excourse82,15.0
784286,excourse83,15.0
784286,excourse84,15.0
784286,excourse85,15.0
784286,TMP0105EN,12.0
784385,GPXX0IBEN,21.0
784385,ML0122EN,18.0
784385,SW0201EN,18.0
784385,SW0101EN,18.0
784385,TA0106EN,18.0
784385,ML0101EN,18.0
784385,excourse21,18.0
784385,excourse22,18.0
784385,RP0105EN,15.0
784385,PA0103EN,15.0
784838,TMP0105EN,63.0
784838,SC0103EN,63.0
784838,excourse72,63.0
784838,excourse73,63.0
784838,BD0145EN,54.0
784838,BD0143EN,54.0
784838,DB0151EN,54.0
784838,GPXX0M6UEN,54.0
784838,GPXX097UEN,54.0
784838,excourse03,54.0
785533,ML0122EN,15.0
785533,DX0108EN,15.0
785533,GPXX0IBEN,15.0
785533,TMP107,15.0
785533,GPXX0PG8EN,15.0
785533,ML0101EN,15.0
785533,GPXX0KY1EN,15.0
785533,excourse21,15.0
785533,excourse22,15.0
785533,excourse62,15.0
786282,RP0105EN,24.0
786282,TMP0105EN,24.0
786282,BD0212EN,24.0
786282,SC0103EN,24.0
786282,BD0211EN,24.0
786282,excourse72,24.0
786282,excourse73,24.0
786282,BD0143EN,21.0
786282,BD0141EN,21.0
786282,BD0121EN,21.0
786514,RP0105EN,24.0
786514,BD0145EN,24.0
786514,TMP0105EN,24.0
786514,BD0212EN,24.0
786514,SC0103EN,24.0
786514,BD0121EN,24.0
786514,BD0131EN,24.0
786514,BD0115EN,24.0
786514,BD0211EN,24.0
786514,DB0151EN,24.0
787212,RP0105EN,15.0
787212,TMP0105EN,15.0
787212,BD0212EN,15.0
787212,SC0103EN,15.0
787212,BD0211EN,15.0
787212,excourse72,15.0
787212,excourse73,15.0
787212,BD0145EN,12.0
787212,BD0143EN,12.0
787212,BD0141EN,12.0
792854,ML0122EN,15.0
792854,excourse21,15.0
792854,excourse22,15.0
792854,DX0108EN,12.0
792854,TA0106EN,12.0
792854,TMP107,12.0
792854,GPXX0D14EN,12.0
792854,excourse62,12.0
792854,PA0103EN,9.0
792854,PA0107EN,9.0
793367,ML0122EN,27.0
793367,RP0105EN,27.0
793367,TMP0105EN,27.0
793367,BD0212EN,27.0
793367,SC0103EN,27.0
793367,GPXX0D14EN,27.0
793367,BD0211EN,27.0
793367,excourse21,27.0
793367,excourse22,27.0
793367,excourse72,27.0
794282,RP0105EN,24.0
794282,TMP0105EN,21.0
794282,BD0212EN,21.0
794282,SC0103EN,21.0
794282,TA0106EN,21.0
794282,excourse04,21.0
794282,excourse06,21.0
794282,excourse72,21.0
794282,excourse73,21.0
794282,BD0145EN,18.0
794942,GPXX0TY1EN,15.0
794942,excourse31,15.0
794942,CC0271EN,12.0
794942,WA0103EN,12.0
794942,DS0201EN,12.0
794942,CC0210EN,12.0
794942,HCC104EN,12.0
794942,SECM03EN,12.0
794942,SW0201EN,12.0
794942,SW0101EN,12.0
795406,RP0105EN,30.0
795406,TMP0105EN,30.0
795406,excourse72,30.0
795406,excourse73,30.0
795406,BD0145EN,21.0
795406,BD0143EN,21.0
795406,BD0141EN,21.0
795406,BD0121EN,21.0
795406,BD0131EN,21.0
795406,BD0115EN,21.0
828900,RP0105EN,66.0
828900,TMP0105EN,60.0
828900,SC0103EN,60.0
828900,excourse72,60.0
828900,excourse73,60.0
828900,BD0145EN,48.0
828900,BD0131EN,48.0
828900,BD0115EN,48.0
828900,GPXX0M6UEN,48.0
828900,GPXX097UEN,48.0
876841,WA0103EN,12.0
876841,CC0210EN,12.0
876841,HCC104EN,12.0
876841,SECM03EN,12.0
876841,SW0201EN,12.0
876841,SW0101EN,12.0
876841,CO0401EN,12.0
876841,BC0201EN,12.0
876841,GPXX04V3EN,12.0
876841,CO0301EN,12.0
877026,GPXX0IBEN,18.0
877026,TA0106EN,18.0
877026,excourse04,18.0
877026,excourse06,18.0
877026,ML0122EN,15.0
877026,PA0103EN,15.0
877026,PA0107EN,15.0
877026,ML0122ENv1,15.0
877026,BD0151EN,15.0
877026,GPXX01DCEN,15.0
878908,RP0105EN,18.0
878908,SW0201EN,18.0
878908,SW0101EN,18.0
878908,TA0106EN,18.0
878908,excourse31,18.0
878908,TMP0105EN,15.0
878908,BD0212EN,15.0
878908,GPXX0IBEN,15.0
878908,SC0103EN,15.0
878908,BD0211EN,15.0
881259,SW0201EN,15.0
881259,SW0101EN,15.0
881259,GPXX0TY1EN,15.0
881259,excourse31,15.0
881259,RP0105EN,12.0
881259,CC0271EN,12.0
881259,TMP0105EN,12.0
881259,BD0212EN,12.0
881259,SC0103EN,12.0
881259,GPXX0LLEEN,12.0
881665,excourse31,15.0
881665,CC0271EN,12.0
881665,DS0201EN,12.0
881665,GPXX0LLEEN,12.0
881665,GPXX0TY1EN,12.0
881665,GPXX0T3CEN,12.0
881665,CNSC02EN,9.0
881665,WA0103EN,9.0
881665,CC0210EN,9.0
881665,HCC104EN,9.0
881847,RP0105EN,45.0
881847,BD0212EN,42.0
881847,SC0103EN,42.0
881847,excourse72,42.0
881847,excourse73,42.0
881847,GPXX0IBEN,36.0
881847,GPXX0TY1EN,36.0
881847,excourse02,33.0
881847,ML0122EN,30.0
881847,GPXX0Q8AEN,30.0
883013,RP0105EN,24.0
883013,TA0106EN,24.0
883013,TMP0105EN,21.0
883013,BD0212EN,21.0
883013,SC0103EN,21.0
883013,BD0211EN,21.0
883013,excourse31,21.0
883013,excourse72,21.0
883013,excourse73,21.0
883013,ML0122EN,18.0
883019,SW0201EN,23.0
883019,SW0101EN,23.0
883019,GPXX0D14EN,21.0
883019,CO0401EN,20.0
883019,GPXX04V3EN,20.0
883019,excourse43,20.0
883019,excourse44,20.0
883019,ML0122EN,18.0
883019,ML0101EN,18.0
883019,excourse21,18.0
883150,ML0122EN,15.0
883150,DX0108EN,15.0
883150,GPXX0IBEN,15.0
883150,TA0106EN,15.0
883150,TMP107,15.0
883150,GPXX0PG8EN,15.0
883150,ML0101EN,15.0
883150,GPXX0KY1EN,15.0
883150,excourse04,15.0
883150,excourse06,15.0
883395,RP0105EN,36.0
883395,TMP0105EN,30.0
883395,BD0212EN,30.0
883395,BD0211EN,30.0
883395,excourse72,30.0
883395,excourse73,30.0
883395,DJ0101EN,24.0
883395,GPXX0TY1EN,24.0
883395,excourse02,24.0
883395,GPXX0IBEN,21.0
884271,RP0105EN,15.0
884271,TMP0105EN,15.0
884271,BD0212EN,15.0
884271,SC0103EN,15.0
884271,BD0211EN,15.0
884271,excourse31,15.0
884271,excourse72,15.0
884271,excourse73,15.0
884271,BD0145EN,12.0
884271,BD0143EN,12.0
884472,ML0122EN,15.0
884472,GPXX0IBEN,15.0
884472,excourse21,15.0
884472,excourse22,15.0
884472,PA0103EN,12.0
884472,PA0107EN,12.0
884472,TMP0101EN,12.0
884472,ML0122ENv1,12.0
884472,BD0151EN,12.0
884472,TA0106EN,12.0
884576,RP0105EN,33.0
884576,TMP0105EN,30.0
884576,BD0212EN,30.0
884576,SC0103EN,30.0
884576,excourse72,30.0
884576,excourse73,30.0
884576,GPXX0IBEN,21.0
884576,GPXX0Q8AEN,21.0
884576,BD0223EN,21.0
884576,DJ0101EN,21.0
884695,RP0105EN,60.0
884695,TMP0105EN,57.0
884695,BD0212EN,57.0
884695,SC0103EN,57.0
884695,excourse72,57.0
884695,excourse73,57.0
884695,GPXX0IBEN,48.0
884695,excourse31,45.0
884695,ML0122EN,42.0
884695,BD0145EN,42.0
885498,TA0106EN,9.0
885498,excourse04,9.0
885498,excourse06,9.0
885498,ML0122EN,6.0
885498,RP0105EN,6.0
885498,DX0106EN,6.0
885498,DX0108EN,6.0
885498,BD0145EN,6.0
885498,DE0205EN,6.0
885498,DS0201EN,6.0
886106,ML0122EN,27.0
886106,RP0105EN,27.0
886106,DS0201EN,27.0
886106,ML0101EN,27.0
886106,GPXX0TY1EN,27.0
886106,excourse21,27.0
886106,excourse22,27.0
886106,excourse31,27.0
886106,DX0108EN,24.0
886106,GPXX0IBEN,24.0
886688,ML0122EN,27.0
886688,excourse21,27.0
886688,excourse22,27.0
886688,GPXX0IBEN,24.0
886688,DX0108EN,21.0
886688,TMP107,21.0
886688,GPXX0Q8AEN,21.0
886688,GPXX0D14EN,21.0
886688,excourse20,21.0
886688,excourse23,21.0
887142,RP0105EN,36.0
887142,TMP0105EN,36.0
887142,BD0212EN,36.0
887142,excourse72,36.0
887142,excourse73,36.0
887142,BD0145EN,30.0
887142,BD0143EN,30.0
887142,BD0141EN,30.0
887142,BD0121EN,30.0
887142,BD0131EN,30.0
887336,ML0122EN,24.0
887336,excourse21,24.0
887336,excourse22,24.0
887336,DX0108EN,18.0
887336,GPXX0IBEN,18.0
887336,TMP107,18.0
887336,GPXX0YMEEN,18.0
887336,GPXX0Q8AEN,18.0
887336,GPXX0D14EN,18.0
887336,ML0101ENv3,18.0
887665,RP0105EN,36.0
887665,TMP0105EN,36.0
887665,SC0103EN,36.0
887665,excourse72,36.0
887665,excourse73,36.0
887665,excourse31,33.0
887665,BD0145EN,30.0
887665,BD0143EN,30.0
887665,BD0141EN,30.0
887665,BD0121EN,30.0
887953,CO0401EN,30.0
887953,GPXX04V3EN,30.0
887953,excourse43,30.0
887953,excourse44,30.0
887953,SW0201EN,24.0
887953,SW0101EN,24.0
887953,DS0201EN,21.0
887953,CC0210EN,21.0
887953,HCC104EN,21.0
887953,SECM03EN,21.0
888162,excourse21,6.0
888162,excourse22,6.0
888162,DX0108EN,4.0
888162,PA0103EN,4.0
888162,PA0107EN,4.0
888162,GPXX0IBEN,4.0
888162,ML0122ENv1,4.0
888162,BD0151EN,4.0
888162,TA0106EN,4.0
888162,TMP107,4.0
888784,ML0122EN,24.0
888784,excourse21,24.0
888784,excourse22,24.0
888784,GPXX0IBEN,18.0
888784,GPXX0YMEEN,18.0
888784,GPXX0D14EN,18.0
888784,ML0101ENv3,18.0
888784,excourse49,18.0
888784,DX0108EN,15.0
888784,PA0103EN,15.0
888995,GPXX0IBEN,48.0
888995,ML0122EN,45.0
888995,ML0101EN,45.0
888995,excourse21,45.0
888995,excourse22,45.0
888995,RP0105EN,42.0
888995,TMP0105EN,39.0
888995,BD0212EN,39.0
888995,SC0103EN,39.0
888995,excourse72,39.0
889030,ML0122EN,27.0
889030,ML0101EN,27.0
889030,excourse21,27.0
889030,excourse22,27.0
889030,GPXX0IBEN,21.0
889030,TA0106EN,21.0
889030,GPXX0YMEEN,21.0
889030,GPXX0D14EN,21.0
889030,excourse49,21.0
889030,PA0103EN,18.0
889265,excourse43,36.0
889265,excourse44,36.0
889265,excourse31,33.0
889265,CC0210EN,27.0
889265,HCC104EN,27.0
889265,SECM03EN,27.0
889265,SW0201EN,27.0
889265,SW0101EN,27.0
889265,BD0135EN,27.0
889265,GPXX04V3EN,27.0
891366,RP0105EN,9.0
891366,BD0145EN,9.0
891366,TMP0105EN,9.0
891366,BD0212EN,9.0
891366,SC0103EN,9.0
891366,BD0143EN,9.0
891366,TA0106EN,9.0
891366,BD0121EN,9.0
891366,BD0131EN,9.0
891366,BD0115EN,9.0
896192,ML0122EN,4.0
896192,PA0103EN,4.0
896192,PA0107EN,4.0
896192,GPXX0IBEN,4.0
896192,BD0151EN,4.0
896192,TA0106EN,4.0
896192,GPXX01DCEN,4.0
896192,GPXX0ZMZEN,4.0
896192,PA0101EN,4.0
896192,GPXX0KHHEN,4.0
896335,CNSC02EN,2.0
896335,CC0271EN,2.0
896335,WA0103EN,2.0
896335,DS0201EN,2.0
896335,CC0210EN,2.0
896335,HCC104EN,2.0
896335,SECM03EN,2.0
896335,SW0201EN,2.0
896335,SW0101EN,2.0
896335,CO0401EN,2.0
897866,RP0105EN,39.0
897866,BD0145EN,39.0
897866,TMP0105EN,39.0
897866,BD0212EN,39.0
897866,SC0103EN,39.0
897866,BD0143EN,39.0
897866,BD0211EN,39.0
897866,DB0151EN,39.0
897866,GPXX0M6UEN,39.0
897866,GPXX097UEN,39.0
899011,RP0105EN,21.0
899011,TMP0105EN,21.0
899011,BD0212EN,21.0
899011,SC0103EN,21.0
899011,excourse72,21.0
899011,excourse73,21.0
899011,BD0145EN,18.0
899011,BD0143EN,18.0
899011,BD0141EN,18.0
899011,BD0121EN,18.0
899096,ML0122EN,21.0
899096,ML0101EN,21.0
899096,excourse21,21.0
899096,excourse22,21.0
899096,PA0103EN,18.0
899096,PA0107EN,18.0
899096,GPXX0IBEN,18.0
899096,ML0122ENv1,18.0
899096,BD0151EN,18.0
899096,GPXX01DCEN,18.0
899349,excourse43,57.0
899349,excourse44,57.0
899349,CC0150EN,54.0
899349,GPXX04V3EN,51.0
899349,CC0210EN,48.0
899349,HCC104EN,48.0
899349,GPXX0D14EN,39.0
899349,GPXX0Z2PEN,33.0
899349,GPXX0SDXEN,33.0
899349,GPXX0HZ2EN,33.0
899822,ML0122EN,21.0
899822,ML0101EN,21.0
899822,excourse21,21.0
899822,excourse22,21.0
899822,GPXX0YMEEN,18.0
899822,GPXX0D14EN,18.0
899822,excourse49,18.0
899822,GPXX0IBEN,15.0
899822,DX0108EN,12.0
899822,PA0103EN,12.0
901100,RP0105EN,57.0
901100,TMP0105EN,54.0
901100,BD0212EN,54.0
901100,SC0103EN,54.0
901100,BD0211EN,54.0
901100,excourse31,54.0
901100,excourse72,54.0
901100,excourse73,54.0
901100,BD0143EN,51.0
901100,GPXX0M6UEN,51.0
902138,RP0105EN,48.0
902138,TMP0105EN,48.0
902138,BD0212EN,48.0
902138,SC0103EN,48.0
902138,excourse72,48.0
902138,excourse73,48.0
902138,BD0143EN,45.0
902138,BD0121EN,45.0
902138,DB0151EN,45.0
902138,GPXX0M6UEN,45.0
902409,RP0105EN,18.0
902409,TMP0105EN,18.0
902409,BD0212EN,18.0
902409,GPXX0IBEN,18.0
902409,SC0103EN,18.0
902409,BD0211EN,18.0
902409,GPXX0TY1EN,18.0
902409,excourse72,18.0
902409,excourse73,18.0
902409,WA0103EN,15.0
902488,RP0105EN,18.0
902488,TMP0105EN,18.0
902488,BD0212EN,18.0
902488,BD0211EN,18.0
902488,excourse72,18.0
902488,excourse73,18.0
902488,BD0145EN,12.0
902488,GPXX0IBEN,12.0
902488,BD0143EN,12.0
902488,BD0141EN,12.0
902617,RP0105EN,27.0
902617,DX0106EN,27.0
902617,GPXX0IBEN,24.0
902617,ML0122EN,21.0
902617,TA0106EN,21.0
902617,GPXX0PG8EN,21.0
902617,ML0101EN,21.0
902617,GPXX0KY1EN,21.0
902617,excourse04,21.0
902617,excourse06,21.0
902636,ML0122EN,12.0
902636,DX0106EN,12.0
902636,DX0108EN,12.0
902636,TA0106EN,12.0
902636,TMP107,12.0
902636,ML0101EN,12.0
902636,excourse04,12.0
902636,excourse06,12.0
902636,excourse21,12.0
902636,excourse22,12.0
904667,ML0122EN,27.0
904667,ML0101EN,27.0
904667,excourse21,27.0
904667,excourse22,27.0
904667,DX0108EN,24.0
904667,GPXX0IBEN,24.0
904667,TMP107,24.0
904667,excourse62,24.0
904667,GPXX0Q8AEN,21.0
